product_id,reference,nombre,macroarea,familia,categoria_actual,url,materiales,uso_recomendado,personalizacion,pedido_minimo,sostenible,seo_landing_candidate,classification_confidence,classification_status
110,L118,Deluxe Lápiz Grafito Negro,Oficina y Escritura,Lápices y Bolígrafos,REGALOS ECOLÓGICOS PREMIUM > BOLÍGRAFOS Y LÁPICES ECO,https://regalospremium.cl/boligrafos-y-lapices-eco-publicitarios/lapiz-grafito-deluxe-madera-natural.html,Madera Natural y Grafito Negro,,,200 unidades,false,YES,MEDIUM,CLASSIFIED
111,E50,Bolsa Shopper Canvas Algodón 10 onzas,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-shopper-canvas-algodon-10-onzas.html,100% Canvas Algodón natural de 280 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
112,E57,Bolsa Algodón Negra,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-100-algodon.html,100% Algodón natural de 130 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
113,E60,Bolsa Algodón Basic,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-algodon-basic.html,100% Algodón natural de 100 g/m2,,"Serigrafía, Impresión Digital Textil",,false,YES,MEDIUM,CLASSIFIED
114,E61,Saco Algodón 120g,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/saco-algodon-120g.html,100% Algodón natural de 120 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
115,E62,Bolsita Algodón 120g,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsita-algodon-120g.html,100% Algodón natural de 120 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
116,E63,Bolsa Algodón Laos Algodón 120g,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-algodon-laos-algodon-120g.html,100% Algodón natural de 120 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
117,E64,Bolsa de Algodón India,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-de-algodon-india.html,100% Algodón natural de 120 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
118,E65,Bolsa de Algodón Thailand,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-de-algodon-thailand.html,100% Algodón teñido de 120 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
119,E66,Mochila de Algodón Bombai,Bolsos y Viaje,Mochilas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/mochila-de-algodon-bombai.html,100% Algodón natural de 120 g/m2,,Serigrafía,,false,YES,HIGH,WRONG_CATEGORY
120,E67,Bolsa de Algodón Bangladesh,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-de-algodon-bangladesh.html,100% Algodón natural de 150 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
121,E68,Bolsa de Algodón Burma,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-de-algodon-burma.html,100% Algodón natural de 150 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
122,E69,Bolsa Canvas Algodón 10 Onzas,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-canvas-algodon.html,Canvas Algodón natural de 10 onzas,,"Serigrafía, Bordado",,false,YES,MEDIUM,CLASSIFIED
123,E70,Bolso Canvas Algodón Large 8oz,Bolsos y Viaje,Bolsos,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolso-canvas-algodon-large-8oz.html,Canvas Algodón Natural de 8 onzas,,Serigrafía,,false,YES,HIGH,WRONG_CATEGORY
124,E71,Bolsa de Algodón Ganesha,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-de-algodon-ganesha.html,100% Algodón Natural de 150 g/m2,,"Serigrafía, Impresión Digital Textil",,false,YES,MEDIUM,CLASSIFIED
125,E72,Bolsa de Algodón Krishna,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-de-algodon-krishna.html,100% Algodón teñido de 150 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
126,E73,Deluxe Bolsa de Algodón Woodland,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/deluxe-bolsa-de-algodon-woodland.html,100% Algodón natural de 150 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
127,E75,Deluxe Bolsa de Algodón Vida,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/deluxe-bolsa-de-algodon-vida.html,100% Algodón natural de 150 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
128,E76,Bolsa Canvas Algodón SUSTENTA,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-canvas-algodon-grande-340g-reutilizable.html,Canvas Algodón de 12 onzas (340 g/m²),,Serigrafía y DTF Textil,50 unidades,true,YES,MEDIUM,CLASSIFIED
129,E78,Deluxe Mochila Canvas Algodón Everest,Bolsos y Viaje,Mochilas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/deluxe-mochila-canvas-algodon-everest.html,Canvas Algodón de 10 onzas (280 g/m2),,Serigrafía,,false,YES,HIGH,WRONG_CATEGORY
130,E79,Bolsa Canvas Algodón 10 onzas,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-canvas-algodon-10-onzas.html,100% Algodón natural de 150 g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
132,E90,Bolsa Botella de Vino de Algodón Canvas,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-botella-de-vino-de-algodon-canvas.html,100% Algodón Canvas natural 10 oz,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
133,E91,Bolsa Botella de Vino de Algodón Canvas Blanca,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-botella-de-vino-de-algodon-canvas-blanca.html,100% Algodón Canvas natural 10 oz,,"Serigrafía, Impresión Digital Textil",,false,YES,MEDIUM,CLASSIFIED
134,E92,Bolsa 2 Botellas de Vino de Algodón Canvas,Hogar y Bebidas,Botellas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-2-botellas-de-vino-de-algodon-canvas.html,100% Algodón Canvas natural 10 oz,,Serigrafía,,false,YES,HIGH,WRONG_CATEGORY
135,E93,Bolsa 2 Botellas de Vino de Algodón Canvas Natural,Hogar y Bebidas,Botellas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-2-botellas-de-vino-de-algodon-canvas-natural.html,100% Algodón Canvas natural 10 oz,,"Serigrafía, Impresión Digital Textil",,false,YES,HIGH,WRONG_CATEGORY
136,E120,Bolsa de Algodón Reciclado Denim,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-de-algodon-reciclado-denim.html,100% Algodón Reciclado de 130 g/m2,,Serigrafía,,true,YES,MEDIUM,CLASSIFIED
137,S18,Mochila Simple de Poly Cotton,Bolsos y Viaje,Mochilas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/mochila-simple-de-poly-cotton.html,,,"Serigrafía, Tampografía, Hot Stamping",,false,YES,HIGH,WRONG_CATEGORY
139,S22,Canvas Big Bag,REVISION,,VERANO,https://regalospremium.cl/regalos-publicitarios-de-verano/canvas-big-bag.html,100% Algodón,,"Serigrafía, Impresión Digital Textil",,false,REVIEW,MEDIUM,REVIEW_UNCLASSIFIED
140,S23,Sailor Canvas Tote Bag,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/sailor-canvas-tote-bag.html,100% Algodón,,"Serigrafía, Impresión Digital Textil",,false,YES,MEDIUM,CLASSIFIED
141,S28,Sailor Cotton Tote Bag Color,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/sailor-cotton-tote-bag-color.html,100% Algodón,,,,false,YES,MEDIUM,CLASSIFIED
143,E0,Bolsa Porta Lentes de TNT,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-porta-lentes-de-tnt.html,Tela TNT nonwoven de 80g/m2,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
144,E1,Bolsa Reutilizable Gift,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-gift.html,,,,,true,YES,MEDIUM,CLASSIFIED
145,E2,Bolsa Reutilizable Book,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-book.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
146,E3,Bolsa Reutilizable Medium,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-medium.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
147,E4,Bolsa Reutilizable Shopping,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-shopping.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
148,E5,Bolsa Reutilizable Conference,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-conference.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
149,E6,Bolsa Reutilizable Giant,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-giant.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
150,E7,Bolsa Reutilizable Big,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-big.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
151,E8,Mochila tipo Morral de TNT,Bolsos y Viaje,Mochilas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/morral-tnt-bolsas-publicitarias-polipropileno.html,Polipropileno (PP) no tejido de 80g/m²,,Serigrafía,50 unidades,false,YES,HIGH,WRONG_CATEGORY
152,E9,Bolsa Reutilizable Envelope,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-envelope.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
153,E10,Bolsa Reutilizable Fair,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-fair.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
154,E11,Bolsa reutilizable,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable.html,Polipropileno (PP),,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
155,E14,Porta Botella de Vino de TNT,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/porta-botella-de-vino-de-tnt.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
156,E15,Porta Botellas de Vino de TNT Ventanas,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/porta-botellas-de-vino-de-tnt-ventanas.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
157,E16,Bolsa Para Cuatro Botellas de Vino de TNT,Hogar y Bebidas,Botellas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-para-cuatro-botellas-de-vino-de-tnt.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,HIGH,WRONG_CATEGORY
158,E18,Cooler Lonchera de TNT,Bolsos y Viaje,Coolers,BOLSOS Y MOCHILAS > COOLERS,https://regalospremium.cl/coolers-publicitarios/cooler-lonchera-de-tnt.html,"Tela TNT elaborada con polipropileno (PP), no tejido. Tela interior PVC metalizado",,Serigrafía,,false,YES,HIGH,CLASSIFIED
159,E19,Bolsa Reutilizable Super,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-super.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
160,E20,Bolsa Basurero para Vehículo de TNT,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-basurin-para-vehiculo.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
161,E21,Bolsa Basurero para Vehículo de TNT,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-basurero-para-vehiculo-de-tnt.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
162,E22,Bolsa Reutilizable Star,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-star.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
163,E23,Bolsa Reutilizable Moon,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-moon.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
164,E24,Cooler Lonchera Grande de TNT,Bolsos y Viaje,Coolers,BOLSOS Y MOCHILAS > COOLERS,https://regalospremium.cl/coolers-publicitarios/cooler-lonchera-grande-de-tnt.html,"Tela TNT elaborada con polipropileno (PP), no tejido. Tela interior PVC metalizado",,Serigrafía,,false,YES,HIGH,CLASSIFIED
165,E25,Bolso de Playa de TNT,Bolsos y Viaje,Bolsos,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolso-de-playa-de-tnt.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,HIGH,WRONG_CATEGORY
166,E26,Bolsa Reutilizable Horizontal,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-horizontal.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
167,E27,Maletín Porta Documentos de TNT,Bolsos y Viaje,Maletines y Fundas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/maletin-porta-documentos-de-tnt.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,HIGH,WRONG_CATEGORY
168,E28,Bolsa Reutilizable Monster,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-monster.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
169,E40,Porta Notebook de TNT,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/porta-notebook-de-tnt.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
170,E41,Bolsa Reutilizable Cart,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-cart.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
171,E42,Bolsa Reutilizable Super Cart,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-super-cart.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
172,E45,Bolsa Reutilizable Shopper,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-shopper.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,,,false,YES,MEDIUM,CLASSIFIED
173,Y61,Basurero para Vehículo Sublimación,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/basurero-para-vehiculo-sublimacion.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Sublimación - Serigrafía,,false,YES,MEDIUM,CLASSIFIED
174,Y62,Bolsa Reutilizable Promo Sublimación,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-promo-sublimacion.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Sublimación - Serigrafía,,false,YES,MEDIUM,CLASSIFIED
175,Y64,Bolsa Reutilizable Envelope Sublimación,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-envelope-sublimacion.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Sublimación - Serigrafía,,false,YES,MEDIUM,CLASSIFIED
176,Y65,Bolsa Reutilizable Conference Sublimación,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-conference-sublimacion.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Sublimación - Serigrafía,,false,YES,MEDIUM,CLASSIFIED
177,Y67,Bolsa Reutilizable Big Sublimación,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-big-sublimacion.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Sublimación - Serigrafía,,false,YES,MEDIUM,CLASSIFIED
178,Y68,Mochila tipo Morral para Sublimación,Bolsos y Viaje,Mochilas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/mochila-tipo-morral-para-sublimacion.html,"Tela TNT elaborada con polipropileno (PP), no tejido",,Sublimación - Serigrafía,,false,YES,HIGH,WRONG_CATEGORY
179,Y69,Bolsa Reutilizable II,Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE TNT,https://regalospremium.cl/bolsas-de-tnt-publicitarias/bolsa-reutilizable-ii.html,Tela ecológica PET nonwoven 90g,,Sublimación - Serigrafía,,true,YES,MEDIUM,CLASSIFIED
180,C0,Bolígrafo Láser con Pendrive 8GB,Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Metálicos y Ejecutivos,https://regalospremium.cl/boligrafos-metalicos-y-ejecutivos-publicitarios/boligrafo-laser-con-pendrive-8gb.html,,,Pantógrafo - Grabado Láser,,false,YES,MEDIUM,CLASSIFIED
181,C29,Bolígrafo con Pendrive 4GB,Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Metálicos y Ejecutivos,https://regalospremium.cl/boligrafos-metalicos-y-ejecutivos-publicitarios/boligrafo-metalico-con-pendrive-4gb.html,,,Pantógrafo - Grabado Láser,,false,YES,MEDIUM,CLASSIFIED
182,C366,Bolígrafo con Pendrive 4GB,Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Metálicos y Ejecutivos,https://regalospremium.cl/boligrafos-metalicos-y-ejecutivos-publicitarios/boligrafo-con-pendrive-4gb.html,,,"Bolígrafo Pantógrafo o Grabado Láser, Estuche Serigrafía o Tampografía",,false,YES,MEDIUM,CLASSIFIED
183,L7,Bolígrafo Metálico 4 en 1,Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Metálicos y Ejecutivos,https://regalospremium.cl/boligrafos-metalicos-y-ejecutivos-publicitarios/boligrafo-metalico-4-en-1.html,,,"Bolígrafo Pantógrafo o Grabado Láser; Estuche Serigrafía, Pantógrafo o Grabado Láser",,false,YES,MEDIUM,CLASSIFIED
184,L8,Bolígrafo Metálico 3 en 1,Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Metálicos y Ejecutivos,https://regalospremium.cl/boligrafos-metalicos-y-ejecutivos-publicitarios/boligrafo-metalico-3-en-1.html,,,"Bolígrafo Pantógrafo o Grabado Láser; Estuche Serigrafía, Pantógrafo o Grabado Láser",,false,YES,MEDIUM,CLASSIFIED
185,L14,Bolígrafo Metálico Premium Maverick,Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Metálicos y Ejecutivos,https://regalospremium.cl/boligrafos-metalicos-y-ejecutivos-publicitarios/boligrafo-metal-premium.html,,,Serigrafía - Tampógrafo - Grabado Láser,,false,YES,MEDIUM,CLASSIFIED
186,L15,Bolígrafo Metálico Harley,Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Metálicos y Ejecutivos,https://regalospremium.cl/boligrafos-metalicos-y-ejecutivos-publicitarios/boligrafo-metalico-harley.html,,,"Serigrafía, Pantografía, Grabado Láser",,false,YES,MEDIUM,CLASSIFIED
